latitude,longitude,school_name,school_no,gc,sw,enroll2022_21,enroll,dbn,black,hispanic,asian,multi,native_a,white,iep,poverty_no,grades_final_text,address,cic,yrly_cic_16_22,pct_chronic_absent,s_know_mh_re_ag,co_located,school_tag,split_skool,s_rr,school_type,lead_cbo_partner,school_psychologist_providing,provider,pct_temp_housing
40.822291,-73.906739,M.S. 301 Paul L. Dunbar,X301,1.0,1.4,187.0,167.0,08X301,60.0,104.0,0.0,1.0,2.0,0.0,57.0,153,"06,07,08",890 CAULDWELL AVENUE,,,56.8,87.0,X120,District,,22.981366459627328,Junior High-Intermediate-Middle,Children's Aid,0.0,,18.22916716
40.816078,-73.901599,M.S. 302 Luisa Dessus Cruz,X302,3.0,0.4,452.0,392.0,08X302,69.0,318.0,0.0,1.0,2.0,2.0,142.0,371,"06,07,08",681 KELLY STREET,,,46.5,84.0,X052,District,,98.17232375979113,Junior High-Intermediate-Middle,,0.0,,17.814727129999998
40.82708,-73.829211,P.S. 304 Early Childhood School,X304,0.0,1.2,528.0,514.0,08X304,49.0,375.0,32.0,5.0,3.0,50.0,105.0,327,"PK,0K,01,02,03,04,05",2750 LAFAYETTE AVENUE,0.0,"0,0,0,0,0,0,0",46.0,,X101,District,,,Elementary,,0.0,,7.73694366
40.821218,-73.85593,Millennium Art Academy,X312,1.0,2.2,391.0,382.0,08X312,101.0,260.0,6.0,2.0,4.0,7.0,88.0,312,"09,10,11,12",1980 LAFAYETTE AVENUE,1.0,"0,0,0,0,0,1,0",75.1,81.0,X450,District,,67.20430107526882,High school,,0.0,,8.74035954
40.839775,-73.839583,Pelham Lab High School,X320,4.0,0.1,419.0,339.0,08X320,73.0,212.0,25.0,2.0,7.0,20.0,86.0,266,"09,10,11,12",3000 EAST TREMONT AVENUE,1.0,"0,0,1,0,0,0,0",64.3,81.0,X405,District,,60.38338658146965,High school,,0.0,NY Foundling,6.1403509199999995
40.820108,-73.898399,The Longwood Academy of Discovery,X333,2.0,1.8,518.0,546.0,08X333,133.0,393.0,3.0,4.0,2.0,10.0,148.0,507,"PK,0K,01,02,03",888 REV J A POLITE AVE,,,60.3,,X060,District,,,Elementary,NEW YORK EDGE INC,0.0,Astor Services for Children & Families,17.48251766
40.824989,-73.874162,The School for Inquiry and Social Justice,X337,2.0,1.1,462.0,437.0,08X337,72.0,335.0,19.0,1.0,5.0,5.0,95.0,360,"06,07,08",1025 MORRISON AVENUE,2.0,"1,1,0,0,0,0,0",40.1,78.0,X123,District,,81.92488262910797,Junior High-Intermediate-Middle,,0.0,,11.99095026
40.839775,-73.839583,Schuylerville Preparatory High School,X348,1.0,0.1,373.0,348.0,08X348,72.0,210.0,25.0,2.0,6.0,33.0,73.0,267,"09,10,11,12",3000 EAST TREMONT AVENUE,1.0,"0,0,1,0,0,0,0",66.2,78.0,X405,District,,67.6737160120846,High school,,0.0,NY Foundling,5.92991896
40.839775,-73.839583,Bronx River High School,X349,3.0,1.1,464.0,438.0,08X349,99.0,275.0,30.0,0.0,6.0,25.0,109.0,346,"09,10,11,12",3000 EAST TREMONT AVENUE,2.0,"0,1,0,1,0,0,0",39.1,85.0,X405,District,,78.57142857142857,High school,,0.0,NY Foundling,4.19580415
40.815043,-73.85607,"Archimedes Academy for Math, Science and Technology Applications",X367,2.0,1.2,583.0,562.0,08X367,156.0,350.0,39.0,2.0,4.0,11.0,167.0,482,"06,07,08,09,10,11,12",456 WHITE PLAINS ROAD,1.0,"0,0,1,0,0,0,0",56.4,75.0,X174,District,,54.61393596986818,Secondary School,Sobro,0.0,,10.33274978
40.826794,-73.818083,Urban Institute of Mathematics,X371,2.0,0.1,373.0,359.0,08X371,35.0,251.0,24.0,1.0,3.0,44.0,89.0,254,"06,07,08",650 HOLLYWOOD AVENUE,5.0,"0,2,0,0,0,0,3",46.5,80.0,X192,District,,69.7406340057637,Junior High-Intermediate-Middle,"East Side House, Inc.",0.0,Astor Services for Children & Families,7.795698939999999
40.815043,-73.85607,The Bronx Mathematics Preparatory School,X375,1.0,1.2,188.0,187.0,08X375,61.0,106.0,9.0,0.0,4.0,7.0,55.0,171,"06,07,08",456 WHITE PLAINS ROAD,0.0,"0,0,0,0,0,0,0",57.3,84.0,X174,District,,75.0,Junior High-Intermediate-Middle,NY Edge,0.0,,15.73604047
40.821218,-73.85593,Antonia Pantoja Preparatory Academy: A College Board School,X376,2.0,1.0,405.0,392.0,08X376,73.0,283.0,23.0,1.0,5.0,7.0,113.0,337,"06,07,08,09,10,11,12",1980 LAFAYETTE AVENUE,0.0,"0,0,0,0,0,0,0",60.1,80.0,X450,District,,95.78947368421052,Secondary School,YMCA of Greater New York,0.0,,13.301663099999999
40.821218,-73.85593,Bronx Community High School,X377,0.0,1.2,111.0,114.0,08X377,43.0,63.0,5.0,0.0,1.0,2.0,31.0,98,"09,10,11,12",1980 LAFAYETTE AVENUE,0.0,"0,0,0,0,0,0,0",,100.0,X450,Transfer,,52.12765957446809,High school,,0.0,,7.0796459899999995
40.826794,-73.818083,Bronx Delta School,X392,1.0,0.1,450.0,403.0,08X392,61.0,269.0,23.0,2.0,3.0,43.0,91.0,292,"0K,01,02,03,04,05",650 HOLLYWOOD AVENUE,2.0,"0,1,1,0,0,0,0",47.0,,X192,District,,,Elementary,,0.0,Astor Services for Children & Families,9.302325549999999
40.839775,-73.839583,Herbert H. Lehman High School,X405,7.0,3.1,1004.0,1027.0,08X405,282.0,541.0,97.0,2.0,25.0,78.0,251.0,818,"09,10,11,12",3000 EAST TREMONT AVENUE,44.0,"1,0,6,11,3,2,21",44.6,83.0,X405,District,,57.27554179566563,High school,NY Center for Interpersonal Development,0.0,NY Foundling,4.8309177199999995
40.815827,-73.885284,Bronx Academy for Multi-Media,X424,1.0,1.4,274.0,263.0,08X424,49.0,211.0,0.0,0.0,0.0,3.0,93.0,247,"06,07,08",730 BRYANT AVENUE,9.0,"0,0,1,2,0,2,4",56.9,80.0,X074,District,,64.4,Junior High-Intermediate-Middle, Graham Windham ,0.0,,26.51006579
40.821218,-73.85593,Bronx Bridges High School,X432,3.0,1.2,344.0,334.0,08X432,30.0,253.0,37.0,0.0,2.0,10.0,40.0,294,"09,10,11,12",1980 LAFAYETTE AVENUE,0.0,"0,0,0,0,0,0,0",56.8,93.0,X450,District,,92.8125,High school,,0.0,,19.10112351
40.822925,-73.859998,Soundview Academy for Culture and Scholarship,X448,1.0,1.2,361.0,353.0,08X448,97.0,242.0,3.0,2.0,2.0,7.0,106.0,293,"06,07,08",885 BOLTON AVENUE,12.0,"0,3,1,0,3,4,1",58.8,60.0,X131,District,,2.0895522388059704,Junior High-Intermediate-Middle,"Replications, Inc",0.0,Astor Services for Children & Families,9.32203382
40.821218,-73.85593,Gotham Collaborative High School,X452,3.0,0.3,391.0,300.0,08X452,89.0,177.0,18.0,1.0,1.0,14.0,77.0,273,"09,10,11,12",1980 LAFAYETTE AVENUE,1.0,"0,0,0,0,0,0,1",52.1,87.0,X450,District,,74.19354838709677,High school,"East Side House, Inc.",0.0,,19.27710772
40.826794,-73.818083,Mott Hall Community School,X467,1.0,1.1,342.0,341.0,08X467,53.0,244.0,20.0,0.0,4.0,20.0,73.0,293,"06,07,08",650 HOLLYWOOD AVENUE,11.0,"0,4,5,2,0,0,0",56.8,60.0,X192,District,,1.8575851393188847,Junior High-Intermediate-Middle,"East Side House, Inc.",0.0,Astor Services for Children & Families,14.97326195
40.817741,-73.897876,Longwood Preparatory Academy,X530,3.0,1.0,352.0,348.0,08X530,113.0,229.0,1.0,0.0,2.0,2.0,103.0,320,"09,10,11,12",965 LONGWOOD AVENUE,5.0,"1,1,1,0,0,1,1",51.2,90.0,X039,District,,60.0609756097561,High school,"Replications, Inc.",0.0,,8.30945522
40.820486,-73.881187,Bronx Arena High School,X537,0.0,1.0,136.0,152.0,08X537,55.0,85.0,2.0,1.0,4.0,5.0,24.0,139,"09,10,11,12",1440 STORY AVENUE,4.0,"0,0,0,0,0,0,4",,98.0,X972,Transfer,,38.68613138686132,High school,,0.0,,13.664595779999999
40.839775,-73.839583,Westchester Square Academy,X558,2.0,4.1,456.0,462.0,08X558,104.0,268.0,40.0,2.0,6.0,37.0,110.0,377,"09,10,11,12",3000 EAST TREMONT AVENUE,1.0,"0,0,0,1,0,0,0",60.4,82.0,X405,District,,76.14678899082568,High school,,0.0,NY Foundling,6.39658868
40.821218,-73.85593,Bronx Compass High School,X561,1.0,1.2,370.0,379.0,08X561,109.0,224.0,29.0,0.0,4.0,13.0,101.0,344,"09,10,11,12",1980 LAFAYETTE AVENUE,1.0,"0,0,0,1,0,0,0",68.1,89.0,X450,District,,74.23822714681441,High school,,0.0,,12.20159158
40.829153,-73.857882,Pugsley Preparatory Academy,X562,2.0,1.4,558.0,529.0,08X562,62.0,276.0,150.0,2.0,13.0,26.0,122.0,466,"06,07,08",1111 PUGSLEY AVENUE,,,48.7,80.0,X125,District,,55.049504950495056,Junior High-Intermediate-Middle,,0.0,,9.090909360000001
40.826949,-73.859622,P.S. 583,X583,1.0,1.2,317.0,373.0,08X583,32.0,170.0,147.0,2.0,7.0,15.0,60.0,310,"0K,01,02,03,04,05",1028 WHITE PLAINS ROAD,2.0,"0,0,0,0,0,0,2",63.0,,,District,,,Elementary,,0.0,,9.23076943
40.841758,-73.897943,P.S./M.S. 004 Crotona Park West,X004,2.0,1.6,413.0,324.0,09X004,156.0,159.0,1.0,1.0,3.0,4.0,90.0,302,"0K,01,02,03,04,05,06,07,08",1701 FULTON AVENUE,30.0,"0,11,12,1,0,0,6",47.7,88.0,X004,District,,85.34482758620689,K-8,,0.0,Montefiore Medical Center,33.24324191
40.839693,-73.92589,P.S. 011 Highbridge,X011,1.0,1.8,501.0,446.0,09X011,116.0,319.0,3.0,0.0,2.0,6.0,90.0,423,"0K,01,02,03,04",1257 OGDEN AVENUE,4.0,"1,0,1,2,0,0,0",56.1,,,District,,,Elementary,COMMUNITY ASSOCIATION OF PROGRESSIVE DOMINICIANS INC,0.0,,29.14046049
40.832022,-73.91435,J.H.S. 022 Jordan L. Mott,X022,2.0,0.2,354.0,314.0,09X022,74.0,230.0,1.0,2.0,0.0,7.0,70.0,Above 95,"05,06,07,08",270 EAST 167 STREET,26.0,"2,5,9,4,2,1,3",48.1,80.0,X022,District,,51.14006514657981,Junior High-Intermediate-Middle,Sheltering Arms Children & Family Services Inc,0.0,Astor Services for Children & Families,28.923076390000002
40.848344,-73.903821,P.S. 028 Mount Hope,X028,2.0,1.8,628.0,605.0,09X028,116.0,475.0,4.0,2.0,3.0,5.0,150.0,Above 95,"PK,0K,01,02,03,04,05",1861 ANTHONY AVENUE,2.0,"0,1,0,1,0,0,0",54.7,,,District,,,Elementary,CENTER FOR EDUCATIONAL INNOVATION,0.0,,20.98569125
40.828009,-73.917705,P.S. 035 Franz Siegel,X035,1.0,1.6,485.0,456.0,09X035,110.0,327.0,1.0,4.0,5.0,7.0,112.0,Above 95,"0K,01,02,03,04,05",261 EAST 163 STREET,13.0,"4,5,2,0,1,1,0",50.2,,,District,,,Elementary,,0.0,,15.67010283
40.838636,-73.903243,P.S. 042 Claremont,X042,1.3,0.4,341.0,312.0,09X042,100.0,202.0,2.0,2.0,0.0,6.0,106.0,Above 95,"PK,0K,01,02,03,04,05",1537 WASHINGTON AVENUE,7.0,"0,1,2,3,0,1,0",27.0,,X042,District,,,Elementary,"Center for Supportive Schools, Inc. ",0.0,Astor Services for Children & Families,16.91394597
40.832648,-73.911906,P.S. 053 Basheer Quisim,X053,1.0,1.6,844.0,719.0,09X053,191.0,504.0,12.0,0.0,1.0,11.0,91.0,655,"PK,0K,01,02,03,04,05",360 EAST 168 STREET,19.0,"0,4,2,12,0,0,1",58.5,,,District,,,Elementary,,0.0,,22.44094461
40.835934,-73.90497,P.S. 055 Benjamin Franklin,X055,1.0,0.6,543.0,513.0,09X055,231.0,277.0,0.0,0.0,2.0,3.0,90.0,Above 95,"PK,0K,01,02,03,04,05",450 SAINT PAUL'S PLACE,8.0,"1,2,3,0,1,0,1",59.8,,X055,District,,,Elementary,SCAN,0.0,,13.22160214
40.846383,-73.898826,P.S. 058,X058,2.0,1.4,347.0,334.0,09X058,69.0,258.0,1.0,0.0,1.0,5.0,77.0,305,"0K,01,02,03,04,05,06",459 EAST 176 STREET,0.0,"0,0,0,0,0,0,0",62.8,,,District,,,Elementary,"Center for Supportive Schools, Inc. ",0.0,,25.92592537
40.83093,-73.901859,P.S. 063 Author's Academy,X063,1.0,1.6,501.0,467.0,09X063,148.0,295.0,4.0,2.0,4.0,13.0,111.0,Above 95,"PK,0K,01,02,03,04,05",1260 FRANKLIN AVENUE,,,55.1,,X063,District,,,Elementary,,0.0,,17.672413589999998
40.844236,-73.90807,P.S. 070 Max Schoenfeld,X070,3.0,3.0,915.0,829.0,09X070,172.0,642.0,7.0,0.0,3.0,5.0,178.0,Above 95,"0K,01,02,03,04,05",1691 WEEKS AVENUE,34.0,"6,10,7,6,4,1,0",40.5,,,District,,,Elementary,,0.0,,26.002290839999997
40.832609,-73.926415,P.S. 073 Bronx,X073,2.0,1.6,405.0,313.0,09X073,80.0,231.0,0.0,0.0,0.0,2.0,58.0,Above 95,"PK,0K,01,02,03,04,05",1020 ANDERSON AVENUE,5.0,"0,0,2,3,0,0,0",51.8,,X073,District,,,Elementary,,0.0,,18.23529452
40.837019,-73.913523,P.S. X088 - S. Silverstein Little Sparrow School,X088,0.0,1.4,98.0,87.0,09X088,23.0,63.0,0.0,1.0,0.0,0.0,16.0,79,"PK,0K,01,02,03",1340 SHERIDAN AVENUE,2.0,"2,0,0,0,0,0,0",44.7,,,District,,,Early Childhood,,0.0,,25.510203840000003
40.851661,-73.918991,P.S. 109 Sedgwick,X109,1.0,0.6,532.0,490.0,09X109,102.0,379.0,2.0,1.0,2.0,4.0,105.0,451,"PK,0K,01,02,03,04,05",1771 POPHAM AVENUE,24.0,"3,6,6,7,2,0,0",61.3,,,District,,,Elementary,,0.0,,25.19379854
40.83447,-73.900654,P.S. 110 Theodore Schoenfeld,X110,1.0,1.2,354.0,343.0,09X110,94.0,199.0,0.0,3.0,2.0,45.0,71.0,Above 95,"PK,0K,01,02,03,04,05",580 CROTONA PARK SOUTH,21.0,"1,5,5,4,2,0,4",53.5,,X110,District,,,Elementary,,0.0,,25.0
40.834979,-73.923297,P.S. X114 - Luis Llorens Torres Schools,X114,2.0,2.0,590.0,549.0,09X114,92.0,411.0,25.0,2.0,4.0,15.0,124.0,514,"0K,01,02,03,04",1155 CROMWELL AVENUE,,,47.0,,,District,,,Elementary,,0.0,,26.86308622
40.848552,-73.909022,I.S. 117 Joseph H. Wade,X117,1.0,0.2,405.0,387.0,09X117,69.0,314.0,1.0,1.0,1.0,1.0,103.0,367,"06,07,08",1865 MORRIS AVENUE,2.0,"0,1,0,0,1,0,0",48.7,85.0,X117,District,,94.17989417989418,Junior High-Intermediate-Middle,ACDP,0.0,Community Association of Progressive Dominicans,23.71638119
40.835866,-73.9282,P.S. 126 Dr Marjorie H Dunbar,X126,1.0,1.4,549.0,518.0,09X126,130.0,376.0,3.0,1.0,0.0,8.0,77.0,Above 95,"PK,0K,01,02,03,04,05,06",175 WEST 166 STREET,4.0,"1,1,0,1,0,0,1",56.2,,,District,,,Elementary,,0.0,,20.74468136
40.83447,-73.900654,Mott Hall III,X128,1.0,1.2,354.0,325.0,09X128,115.0,200.0,1.0,0.0,1.0,7.0,87.0,296,"06,07,08",580 CROTONA PARK SOUTH,3.0,"0,2,1,0,0,0,0",33.0,86.0,X110,District,,84.59119496855347,Junior High-Intermediate-Middle,,0.0,,11.80124208
40.832175,-73.907133,P.S. 132 Garret A. Morgan,X132,1.0,0.4,345.0,351.0,09X132,173.0,169.0,0.0,5.0,2.0,2.0,84.0,323,"PK,0K,01,02,03,04,05",1245 WASHINGTON AVENUE,2.0,"0,2,0,0,0,0,0",64.6,,,District,,,Elementary,CENTER FOR EDUCATIONAL INNOVATION,0.0,,23.67021292
40.8517,-73.899005,P.S. 163 Arthur A. Schomburg,X163,1.0,1.6,369.0,290.0,09X163,111.0,171.0,0.0,1.0,1.0,6.0,75.0,Above 95,"0K,01,02,03,04,05",2075 WEBSTER AVENUE,0.0,"0,0,0,0,0,0,0",40.3,,,District,,,Elementary,cs_director,0.0,,14.09836113
40.844367,-73.913253,P.S. 170,X170,1.0,0.2,221.0,192.0,09X170,33.0,154.0,1.0,1.0,0.0,2.0,25.0,160,"0K,01,02",1598 TOWNSEND AVENUE,1.0,"0,0,0,0,0,0,1",43.4,,,District,,,Early Childhood,,0.0,,14.72081244
40.843453,-73.920826,P.S. 199X - The Shakespeare School,X199,2.0,1.6,605.0,533.0,09X199,138.0,353.0,8.0,2.0,27.0,5.0,117.0,504,"PK,0K,01,02,03,04,05",1449 SHAKESPEARE AVENUE,56.0,"3,10,15,19,4,2,3",37.6,,,District,,,Elementary,,0.0,,33.682373170000005
40.849416,-73.915217,P.S. 204 Morris Heights,X204,0.0,1.4,619.0,543.0,09X204,130.0,391.0,5.0,0.0,7.0,8.0,127.0,473,"0K,01,02,03,04,05",1780 DR. MARTIN LUTHER KING JR. BLVD,6.0,"0,3,1,0,0,1,1",36.1,,X338,District,,,Elementary,,0.0,,15.76182097
40.833493,-73.903951,Kappa,X215,1.0,0.2,317.0,282.0,09X215,154.0,120.0,5.0,1.0,2.0,0.0,79.0,263,"05,06,07,08",3630 THIRD AVENUE,5.0,"1,0,1,1,0,0,2",55.0,86.0,X148,District,,58.82352941176471,Junior High-Intermediate-Middle,,0.0,Children's Aid Society,15.24822712
40.835681,-73.919571,P.S./I.S. 218 Rafael Hernandez Dual Language Magnet School,X218,2.0,1.6,1000.0,890.0,09X218,31.0,813.0,21.0,0.0,7.0,7.0,162.0,815,"0K,01,02,03,04,05,06,07,08",1220 GERARD AVENUE,16.0,"1,2,4,6,1,0,2",41.0,75.0,X235,District,,99.68152866242038,K-8,,0.0,,12.48665974
40.833493,-73.903951,I.S. 219 New Venture School,X219,3.0,0.2,285.0,242.0,09X219,91.0,141.0,1.0,1.0,1.0,7.0,96.0,Above 95,"06,07,08",3630 THIRD AVENUE,20.0,"4,4,3,4,0,2,3",28.0,89.0,X148,District,,77.6824034334764,Junior High-Intermediate-Middle,Children's Aid,0.0,Children's Aid Society,28.03030312
40.839307,-73.911366,Bronx Collegiate Academy,X227,3.0,1.3,387.0,400.0,09X227,118.0,265.0,10.0,0.0,2.0,2.0,85.0,351,"09,10,11,12",240 EAST 172 STREET,3.0,"2,1,0,0,0,0,0",37.3,86.0,X410,District,,69.16666666666667,High school,"Center for Supportive Schools, Inc. ",0.0,,14.395886660000002
40.8524,-73.9216,I.S. 229 Roland Patterson,X229,2.0,1.4,201.0,181.0,09X229,62.0,114.0,1.0,0.0,0.0,4.0,71.0,Above 95,"05,06,07,08",275 HARLEM RIVER PARK BRIDGE,,,47.4,89.0,X229,District,,99.438202247191,Junior High-Intermediate-Middle,"Replications, Inc.",0.0,,21.92513347
40.845366,-73.897479,Eagle Academy for Young Men,X231,3.0,1.2,485.0,473.0,09X231,251.0,202.0,5.0,1.0,4.0,6.0,163.0,386,"06,07,08,09,10,11,12",4143 THIRD AVENUE,8.0,"0,2,1,3,0,0,2",41.1,79.0,,District,,64.09691629955947,Secondary School,NYJTL,0.0,Astor Services for Children & Families,10.337552429999999
40.849416,-73.915217,I.S. 232,X232,2.0,1.2,376.0,323.0,09X232,62.0,258.0,0.0,0.0,0.0,3.0,80.0,Above 95,"06,07,08",1700 MACOMBS ROAD,9.0,"0,2,3,3,0,0,1",41.3,87.0,X082,District,,67.62820512820514,Junior High-Intermediate-Middle,,0.0,,34.42136645
40.848907,-73.909936,P.S. 236 Langston Hughes,X236,1.0,1.4,287.0,232.0,09X236,50.0,177.0,3.0,2.0,0.0,0.0,63.0,Above 95,"PK,0K,01,02,03,04,05",1871 WALTON AVENUE,1.0,"0,0,0,1,0,0,0",25.2,,,District,,,Elementary,,0.0,,16.80672318
40.839508,-73.901774,"Urban Assembly School for Applied Math and Science, The",X241,2.0,1.2,613.0,595.0,09X241,163.0,421.0,3.0,1.0,4.0,3.0,168.0,562,"06,07,08,09,10,11,12",1595 BATHGATE AVENUE,17.0,"1,1,7,5,0,0,3",72.8,85.0,X970,District,,63.33907056798624,Secondary School,,0.0,,11.892797049999999
40.833884,-73.902794,Eximius College Preparatory Academy: A College Board School,X250,3.0,1.1,397.0,369.0,09X250,127.0,230.0,7.0,0.0,4.0,1.0,94.0,321,"09,10,11,12",1363 FULTON AVENUE,2.0,"0,1,0,0,0,0,1",23.9,86.0,X002,District,,58.19209039548022,High school,,0.0,,12.43243217
40.839508,-73.901774,Mott Hall Bronx High School,X252,0.0,2.1,347.0,339.0,09X252,88.0,242.0,1.0,1.0,2.0,4.0,84.0,308,"09,10,11,12",1595 BATHGATE AVENUE,8.0,"0,1,0,5,0,0,2",69.7,83.0,X970,District,,62.264150943396224,High school,,0.0,,9.33734924
40.833884,-73.902794,Bronx Center for Science and Mathematics,X260,2.0,1.1,436.0,403.0,09X260,111.0,246.0,23.0,3.0,5.0,12.0,96.0,362,"09,10,11,12",1363 FULTON AVENUE,5.0,"0,0,1,3,0,1,0",53.2,80.0,X002,District,,75.44757033248082,High school,,0.0,,5.06329127
40.839508,-73.901774,Validus Preparatory Academy,X263,2.0,1.1,339.0,285.0,09X263,111.0,171.0,1.0,1.0,0.0,0.0,73.0,257,"09,10,11,12",1595 BATHGATE AVENUE,15.0,"1,7,2,3,0,0,2",63.5,85.0,X970,District,,57.77777777777777,High school,,0.0,,13.978494699999999
40.8524,-73.9216,The New American Academy at Roberto Clemente State Park,X274,1.0,1.4,509.0,437.0,09X274,158.0,260.0,3.0,0.0,5.0,11.0,118.0,Above 95,"PK,0K,01,03,04,05",275 HARLEM RIVER PARK BRIDGE,,,64.4,,X229,District,,,Elementary,"Replications, Inc.",0.0,,25.59139729
40.8404,-73.915879,The Walton Avenue School,X294,1.0,2.3,443.0,401.0,09X294,63.0,323.0,1.0,3.0,5.0,6.0,103.0,366,"0K,01,02,03,04,05",1425 WALTON AVENUE,,,56.2,,X064,District,,,Elementary,Abbott House,0.0,,28.37209404
40.827455,-73.90392,Morris Academy for Collaborative Studies,X297,2.0,1.1,472.0,453.0,09X297,106.0,334.0,4.0,0.0,2.0,7.0,125.0,Above 95,"09,10,11,12",1110 BOSTON ROAD,16.0,"1,5,2,3,1,2,2",59.4,83.0,X400,District,,66.289592760181,High school,"Center for Supportive Schools, Inc. ",0.0,Astor Services for Children & Families,8.84353742
40.849416,-73.915217,I.S. X303 Leadership & Community Service,X303,1.0,1.2,328.0,310.0,09X303,89.0,218.0,0.0,0.0,1.0,2.0,85.0,Above 95,"06,07,08",1700 MACOMBS ROAD,2.0,"0,0,0,0,0,0,2",49.7,89.0,X082,District,,96.1038961038961,Junior High-Intermediate-Middle,City Year,0.0,,19.46107745
40.8404,-73.915879,Lucero Elementary School,X311,0.0,0.3,323.0,273.0,09X311,19.0,248.0,0.0,2.0,0.0,4.0,66.0,Above 95,"0K,01,02,03,04,05",1425 WALTON AVENUE,,,42.2,,X064,District,,,Elementary,Abbott House,0.0,,30.76923192
40.840536,-73.904353,I.S. 313 School of Leadership Development,X313,1.0,0.1,239.0,211.0,09X313,57.0,149.0,0.0,1.0,0.0,4.0,60.0,191,"06,07,08",1600 WEBSTER AVENUE,53.0,"4,4,9,26,6,1,3",45.5,77.0,X147,District,,98.52941176470588,Junior High-Intermediate-Middle,BronxWorks,0.0,,20.6422016
40.832022,-73.91435,Bronx Writing Academy,X323,1.0,1.2,330.0,308.0,09X323,79.0,216.0,5.0,0.0,1.0,7.0,74.0,Above 95,"06,07,08",270 EAST 167 STREET,1.0,"0,0,0,1,0,0,0",44.6,83.0,X022,District,,68.33333333333333,Junior High-Intermediate-Middle,United Community Schools (UFT),0.0,Astor Services for Children & Families,23.60248417
40.828009,-73.917705,Bronx Early College Academy for Teaching & Learning,X324,2.0,1.0,503.0,473.0,09X324,110.0,347.0,9.0,1.0,0.0,3.0,108.0,426,"06,07,08,09,10,11,12",250 EAST 164 STREET,3.0,"2,0,1,0,0,0,0",47.3,87.0,X166,District,,89.03061224489795,Secondary School,"Center for Supportive Schools, Inc. ",0.0,,15.44885188
40.842503,-73.916084,Comprehensive Model School Project M.S. 327,X327,6.0,0.3,701.0,669.0,09X327,121.0,537.0,3.0,2.0,0.0,6.0,177.0,622,"06,07,08,09,10,11,12",1501 JEROME AVENUE,0.0,"0,0,0,0,0,0,0",45.6,87.0,X240,District,,64.8854961832061,Secondary School,,0.0,,14.07185644
40.827438,-73.914067,New Millennium Bronx Academy of the Arts,X328,1.0,0.3,315.0,230.0,09X328,84.0,141.0,2.0,0.0,0.0,3.0,68.0,209,"06,07,08",1000 TELLER AVENUE,12.0,"0,1,3,3,5,0,0",35.8,82.0,X145,District,,6.161137440758294,Junior High-Intermediate-Middle,"Center for Supportive Schools, Inc. ",0.0,Astor Services for Children & Families,20.85106373
40.839307,-73.911366,DreamYard Preparatory School,X329,2.0,2.3,331.0,324.0,09X329,91.0,224.0,4.0,0.0,1.0,4.0,92.0,300,"09,10,11,12",240 EAST 172 STREET,1.0,"0,1,0,0,0,0,0",51.9,79.0,X410,District,,60.06493506493506,High school,"Center for Supportive Schools, Inc. ",0.0,,20.05988061
40.840536,-73.904353,I.S. 339,X339,1.0,1.1,315.0,214.0,09X339,72.0,141.0,0.0,0.0,0.0,1.0,61.0,Above 95,"06,07,08",1600 WEBSTER AVENUE,0.0,"0,0,0,0,0,0,0",42.9,83.0,X147,District,,66.35514018691589,Junior High-Intermediate-Middle,BronxWorks,0.0,,20.85106373
40.839307,-73.911366,New Directions Secondary School,X350,1.0,2.2,142.0,139.0,09X350,47.0,85.0,2.0,0.0,3.0,2.0,28.0,128,"06,07,08,09,10,11,12",240 EAST 172 STREET,0.0,"0,0,0,0,0,0,0",,84.0,X410,Transfer,,84.7328244274809,Secondary School,cs_director,0.0,,28.94736826
40.838232,-73.927892,The Highbridge Green School,X361,3.0,0.2,384.0,385.0,09X361,84.0,295.0,0.0,0.0,0.0,5.0,91.0,Above 95,"06,07,08",200 West 167th Street,9.0,"0,3,2,0,1,1,2",30.1,89.0,,District,,90.5149051490515,Junior High-Intermediate-Middle,City Year,0.0,Astor Services for Children & Families,21.14882469
40.849416,-73.915217,Academy for Language and Technology,X365,2.0,1.0,370.0,381.0,09X365,0.0,381.0,0.0,0.0,0.0,0.0,16.0,Above 95,"09,10,11,12",1700 MACOMBS ROAD,19.0,"0,1,1,2,1,1,13",42.3,100.0,X082,District,,92.2872340425532,High school,,0.0,,52.34375
40.827455,-73.90392,Bronx International High School,X403,1.0,1.1,339.0,333.0,09X403,56.0,261.0,7.0,0.0,2.0,7.0,11.0,288,"09,10,11,12",1110 BOSTON ROAD,1.0,"0,1,0,0,0,0,0",76.2,95.0,X400,District,,27.86377708978328,High school,,0.0,Astor Services for Children & Families,31.549295779999998
40.827455,-73.90392,School for Excellence,X404,1.0,3.1,195.0,111.0,09X404,40.0,64.0,1.0,0.0,1.0,5.0,29.0,Above 95,"09,10,11,12",1110 BOSTON ROAD,5.0,"2,1,1,1,0,0,0",62.0,88.0,X400,District,,69.36936936936937,High school,Epiphany Blue ,0.0,Astor Services for Children & Families,18.93939376
40.839307,-73.911366,Bronx High School of Business,X412,3.0,2.3,333.0,344.0,09X412,91.0,244.0,5.0,0.0,0.0,4.0,89.0,314,"09,10,11,12",240 EAST 172 STREET,1.0,"1,0,0,0,0,0,0",61.0,82.0,X410,District,,73.30960854092527,High school,"Center for Supportive Schools, Inc. ",0.0,,17.88856238
